id	question	gold	prediction	ged	normalized_exact_match
CLEVR_train_6457	Are all of the large objects matte spheres?	large objects @@SEP@@ matte spheres @@SEP@@ are all of @@1@@ the same as @@2@@	large objects @@SEP@@ @@1@@ that are large @@SEP@@ If @@2@@ were large would any @@3@@ be matte	0.4267399267399268	False
DROP_train_history_2421_80b1587f-f90c-4076-b557-52a0c2d98fc1	Buy how many percentages did the number of people living in poverty go up from 2014 2015?	people @@SEP@@ @@1@@ living in poverty @@SEP@@ @@2@@ in 2014 @@SEP@@ @@2@@ in 2015 @@SEP@@ percentage of @@3@@ @@SEP@@ percentage of @@4@@ @@SEP@@ the difference of @@6@@ and @@5@@	the number of people living in poverty @@SEP@@ @@1@@ in 2014 @@SEP@@ @@1@@ in 2015 @@SEP@@ the difference of @@2@@ and @@3@@	0.6670829170829171	False
CLEVR_train_16126	Is everything to the right of the blue thing the same color?	the blue thing @@SEP@@ things @@SEP@@ @@2@@ that are to the right of @@1@@ @@SEP@@ the colors of @@3@@ @@SEP@@ if @@4@@ are the same	everything @@SEP@@ colors of @@1@@ @@SEP@@ are @@2@@ the same	0.6228956228956231	False
SPIDER_train_3793	"Find the number of students who have the word ""son"" in their personal names."	students @@SEP@@ personal names of @@1@@ @@SEP@@ @@1@@ where @@2@@ has son @@SEP@@ number of @@3@@	students @@SEP@@ @@1@@ who have @@2@@ in their personal names @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ @@1@@ where @@2@@ contain son 50#)		False
SPIDER_train_2101	What is the description of document type 'Paper'?	document types @@SEP@@ descriptions of @@1@@ @@SEP@@ @@2@@ where @@1@@ is 'Paper	document @@SEP@@ @@1@@ description of @@2@@	0.4777777777777778	False
CLEVR_train_922	how many objects are behind the blue thing?	blue thing @@SEP@@ objects besides @@1@@ @@SEP@@ @@2@@ behind @@1@@ @@SEP@@ number of @@3@@	objects @@SEP@@ @@1@@ that are behind @@2@@	0.6749999999999999	False
NLVR2_train_train-11075-1-1	If there are less than five birds in one of the pictures.	birds @@SEP@@ pictures @@SEP@@ number of @@1@@ for each @@2@@ @@SEP@@ @@2@@ where @@3@@ is lower than five @@SEP@@ number of @@4@@ @@SEP@@ if @@5@@ is equal to one	birds @@SEP@@ pictures @@SEP@@ number of @@1@@ for each @@2@@ @@SEP@@ @@2@@ where @@3@@ is lower than five @@SEP@@ number of @@4@@ @@SEP@@ if @@5@@ is equal to one	0.0	True
DROP_train_nfl_567_66ebd016-9b39-4dd7-9300-67097070cf5e	How many total field goals were attempted, both made and missed?	field goals @@SEP@@ @@1@@ that were made @@SEP@@ @@1@@ that missed @@SEP@@ number of @@2@@ @@SEP@@ number of @@3@@ @@SEP@@ sum of @@4@@ and @@5@@	field goals @@SEP@@ @@1@@ that were made and @@2@@ that were missed @@SEP@@ @@3@@ that were made and @@4@@ that were missed @@SEP@@ number of @@5@@	0.5595238095238095	False
CLEVR_train_14192	what color is the non metallic cube	non metallic cube @@SEP@@ color of @@1@@	non metallic cube @@SEP@@ color of @@1@@	0.0	True
NLVR2_train_train-5590-0-1	If there are more pillows in the image on the left than in the image on the right.	left image @@SEP@@ right image @@SEP@@ pillows of @@1@@ @@SEP@@ pillows of @@2@@ @@SEP@@ the number of @@3@@ @@SEP@@ the number of @@4@@ @@SEP@@ if @@5@@ is higher than @@6@@	the left image @@SEP@@ the right image @@SEP@@ pillows in @@1@@ @@SEP@@ pillows in @@2@@ @@SEP@@ pillows in @@3@@ @@SEP@@ pillows in @@4@@ @@SEP@@ pillows in @@5@@ @@SEP@@ pillows in @@6@@ @@SEP@@ pillows in @@7@@ @@SEP@@ pillows in @@8@@ @@SEP@@ pillows in @@9@@ @@SEP@@ pillows in @@10@@ @@SEP@@ pillows in @@11@@ @@SEP@@ pillows in @@12@@ @@SEP@@ pillows in @@13@@ @@SEP@@ pillows in @@14@@ @@SEP@@ pillows in @@15@@ @@SEP@@ pillows in @@16@@ @@SEP@@ pillows in @@17@@ @@SEP@@ pillows in @@18@@ @@SEP@@ pillows in @@19@@ @@SEP@@ pillows in @@20@@ @@SEP@@ pillows in @@21@@ @@SEP@@ pillows in @@22@@ @@SEP@@ pillows in @@23@@ @@SEP@@ pillows in @@24@@ @@SEP@@ pillows in @@25@@ @@SEP@@ pillows in @@26@@ @@SEP@@ pillows in @@27@@ @@SEP@@ pillows in @@28@@ @@SEP@@ pillows in @@29@@ @@SEP@@ pillows in @@30@@ @@SEP@@ pillows in @@31@@ @@SEP@@ pillows in @@32@@ @@SEP@@ pillows in @@33@@ @@SEP@@ pillows in @@34@@ @@SEP@@ pillows in @@35@@ @@SEP@@ pillows in @@36@@ @@SEP@@ pillows in @@37@@ @@SEP@@ pillows in @@38@@ @@SEP@@ pillows in @@39@@ @@SEP@@ pillows in @@40@@ @@SEP@@ pillows in @@41@@ @@SEP@@ pillows in @@42@@ @@SEP@@ pillows in @@43@@ @@SEP@@ pillows in @@44@@ @@SEP@@ pillows in @@45@@ @@SEP@@ pillows in @@46@@ @@SEP@@ pillows in @@47@@ @@SEP@@ pillows in @@48@@ @@SEP@@ pillows in @@49@@ @@SEP@@ pillows in @@50@@ @@SEP@@ pillows in @@51@@ @@SEP@@ pillows in @@52@@ @@SEP@@ pillows in @@53@@ @@SEP@@ pillows in @@54@@ @@SEP@@ pillows in @@55@@ @@SEP@@ pillows in @@56@@ @@SEP@@ pillows in #		False
DROP_train_history_802_1ade1e27-a8a4-4839-81cb-12f27df8017d	How many years after Saint Jean de Brébeuf was beatified was he canonized as a saint in the Roman Catholic Church?	Saint Jean de Brébeuf was beatified @@SEP@@ he was canonized as a saint in the Roman Catholic Church @@SEP@@ year of @@1@@ @@SEP@@ year of @@2@@ @@SEP@@ difference of @@3@@ and @@4@@	years after Saint Jean de Brébeuf was beatified @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf was canonized @@SEP@@ years after Saint Jean de Brébeuf	1.0529785690499975	False
NLVR2_train_train-6474-1-1	If the left image contains one dog, a chocolate-brown spaniel with a leash extending from its neck.	left image @@SEP@@ dog in @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ if @@3@@ is equal to one @@SEP@@ @@2@@ that is a spaniel @@SEP@@ @@5@@ that is chocolate-brown @@SEP@@ leash in @@1@@ @@SEP@@ neck of @@6@@ @@SEP@@ if @@7@@ is extending from @@8@@ @@SEP@@ if both @@4@@ and @@9@@ are true	the left image @@SEP@@ chocolate-brown spaniel with a leash extending from its neck @@SEP@@ a leash @@SEP@@ If @@2@@ is chocolate-brown @@SEP@@ If @@3@@ is chocolate-brown	0.7900604686318973	False
DROP_train_history_569_338e9167-b002-486b-9a30-32c9f331627a	How many years was it between when the Tready of Edinburgh-Northampton was signed and when Edward II of England was deposed?	the Tready of Edinburgh-Northampton was signed @@SEP@@ Edward II of England was deposed @@SEP@@ year of @@1@@ @@SEP@@ year of @@2@@ @@SEP@@ difference of @@3@@ and @@4@@	when was @@1@@ @@SEP@@ when was @@2@@ @@SEP@@ difference of @@3@@ and @@4@@ in years	0.3705738705738706	False
ACADEMIC_train_120	return me the number of papers published in the VLDB conference before 2000 . 	VLDB conference @@SEP@@ papers published in @@1@@ @@SEP@@ @@2@@ before 2000 @@SEP@@ number of @@3@@	papers @@SEP@@ @@1@@ published in the VLDB conference @@SEP@@ @@2@@ before 2000 @@SEP@@ number of @@3@@	0.15714285714285717	True
COMQA_train_cluster-15-5	what is the name of the longest river in northern ireland?	northern ireland @@SEP@@ rivers of @@1@@ @@SEP@@ longness of @@2@@ @@SEP@@ @@2@@ where @@3@@ is highest @@SEP@@ name of @@4@@	northern ireland @@SEP@@ rivers of @@1@@ @@SEP@@ longness of @@2@@ @@SEP@@ @@2@@ where @@3@@ is highest	0.2	False
ATIS_train_1642	give me the lowest fare from atlanta to denver on may seventh please 	flights @@SEP@@ @@1@@ from atlanta @@SEP@@ @@2@@ to denver @@SEP@@ @@3@@ on may seventh @@SEP@@ fares of @@4@@ @@SEP@@ @@5@@ that is the lowest	flights @@SEP@@ @@1@@ from atlanta @@SEP@@ @@2@@ to denver @@SEP@@ @@3@@ on may seventh @@SEP@@ @@4@@ leaving may seventh @@SEP@@ @@5@@ that is the lowest	0.0707070707070707	False
SPIDER_train_4454	Find the name of persons who are friends with Bob.	Bob @@SEP@@ friends of @@1@@ @@SEP@@ names of @@2@@	Bob @@SEP@@ friends of @@1@@ @@SEP@@ names of @@2@@ @@SEP@@ @@1@@ where @@2@@ is Bob @@SEP@@ @@1@@ where @@2@@ is not Bob @@SEP@@ @@1@@ in both @@3@@ and @@4@@ @@SEP@@ name of @@5@@	0.7058823529411765	False
SPIDER_train_2431	What are the names of people who are shorter than average?	people @@SEP@@ height of @@1@@ @@SEP@@ average of @@2@@ @@SEP@@ @@1@@ where @@2@@ is less than @@3@@ @@SEP@@ names of @@4@@	people @@SEP@@ @@1@@ who are shorter than average @@SEP@@ names of @@2@@	0.6106060606060606	False
NLVR2_train_train-9408-3-0	If the right image contains two convertible vehicles.	the right image @@SEP@@ convertible vehicles in @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ if @@3@@ is equal to two	the right image @@SEP@@ convertible vehicles in @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ if @@3@@ is equal to two	0.0	True
CLEVR_train_989	Is there a shape that is the same as the green object?	objects @@SEP@@ @@1@@ that is green @@SEP@@ @@1@@ besides @@2@@ @@SEP@@ shape of @@2@@ @@SEP@@ shapes of @@3@@ @@SEP@@ @@3@@ where @@4@@ is the same as @@5@@ @@SEP@@ number of @@6@@ @@SEP@@ if @@7@@ is higher than zero	the green object @@SEP@@ shape of @@1@@	0.8888888888888888	False
ATIS_train_33	i need a flight from baltimore to seattle 	flights @@SEP@@ @@1@@ from baltimore @@SEP@@ @@2@@ to seattle	flight @@SEP@@ @@1@@ from baltimore @@SEP@@ @@2@@ to seattle @@SEP@@ @@3@@ from baltimore to seattle	0.2857142857142857	False
SPIDER_train_2402	Please list support, consider, and oppose rates for each candidate in ascending order by unsure rate.	candidates @@SEP@@ support rates of @@1@@ @@SEP@@ consider rates of @@1@@ @@SEP@@ oppose rates of @@1@@ @@SEP@@ unsure rates of @@1@@ @@SEP@@ @@2@@ , @@3@@ , @@4@@ @@SEP@@ @@6@@ sorted by @@5@@ in ascending order	candidates @@SEP@@ support rates of @@1@@ @@SEP@@ consider rates of @@1@@ @@SEP@@ oppose rates of @@1@@ @@SEP@@ @@1@@ where @@2@@ is lower than @@3@@ @@SEP@@ @@2@@, @@3@@, @@4@@ @@SEP@@ @@6@@ sorted by @@5@@ in ascending order	0.1581196581196581	False
SPIDER_train_5169	Find the id of the product ordered the most often on invoices.	invoices @@SEP@@ products of @@1@@ @@SEP@@ number of @@1@@ for each @@2@@ @@SEP@@ @@2@@ where @@3@@ is the highest @@SEP@@ id of @@4@@	item @@SEP@@ @@1@@ on invoices @@SEP@@ @@2@@ that is most frequently ordered @@SEP@@ product ID of @@3@@	0.58642266824085	False
ATIS_train_568	what are the schedule of flights from boston to san francisco for august first 	flights @@SEP@@ @@1@@ from boston @@SEP@@ @@2@@ to san francisco @@SEP@@ @@3@@ on august first @@SEP@@ schedule of @@4@@	flights @@SEP@@ @@1@@ from boston @@SEP@@ @@2@@ to san francisco @@SEP@@ @@3@@ on august seventeenth	0.24444444444444446	False
DROP_train_history_1979_155b8639-e059-4876-baff-e241dc97f59e	How many years after the general outbreaks of the plague in the Tudor dynasty and House of Stuart England began did it end with the Great Plague of London?	the general outbreaks of the plague in the Tudor dynasty and House of Stuart England @@SEP@@ it end with the Great Plague of London @@SEP@@ year of @@1@@ @@SEP@@ year of @@2@@ @@SEP@@ the difference of @@4@@ and @@3@@	years of @@1@@ ended with the Great Plague of London @@SEP@@ years of @@2@@ ended with the Great Plague of London @@SEP@@ years of @@3@@ ended with the Great Plague of London @@SEP@@ years of @@4@@ ended with the Great Plague of London @@SEP@@ years of @@5@@ ended with the Great Plague of London @@SEP@@ years of @@6@@ ended with the Great Plague of London @@SEP@@ years of @@7@@ ended with the Great Plague of London @@SEP@@ years of @@8@@ ended with the Great Plague of London @@SEP@@ years of @@9@@ ended with the Great Plague of London @@SEP@@ years of @@10@@ ended with the Great Plague of London @@SEP@@ years of @@11@@ ended with the Great Plague of London @@SEP@@ years of @@12@@ ended with the Great Plague of London @@SEP@@ years of @@13@@ ended with the Great Plague of London @@SEP@@ years of @@14@@ ended with the Great Plague of London @@SEP@@ years of @@15@@ ended with the Great Plague of London @@SEP@@ years of @@16@@ ended with the Great Plague of London @@SEP@@ years of @@17@@ ended with the Great Plague of London @@SEP@@ years of @@18@@ ended with the Great Plague of London @@SEP@@ years of @@19@@ ended with the Great Plague of London @@SEP@@ years of @@20@@ ended with the Great Plague of London @@SEP@@ years of @@21@@ ended with the Great Plague of London @@SEP@@ years of @@22@@ ended with the Great Plague of London @@SEP@@ years of @@23@@ ended with the Great Plague of London @@SEP@@ years of @@24@@ ended with the Great Plague of London @@SEP@@ years of @@25@@ ended with the Great Plague of London @@SEP@@ years of @@26@@ ended with the Great Plague of London @@SEP@@ years of @@27@@ ended with the Great Plague of London @@SEP@@ years of @@28@@ ended with the Great Plague of London @@SEP@@ years of @@29@@ ended with the Great Plague of London @@SEP@@ years of @@30@@ ended with the Great Plague of London @@SEP@@ years of @@31@@ ended with the Great Plague of London @@SEP@@ years of @@32@@ ended with the Great Plague of London @@SEP@@ years of @@33@@ ended with the Great Plague of London @@SEP@@ years of @@34@@ ended with the Great Plague of London @@SEP@@ years of @@35@@ ended with the Great Plague of London @@SEP@@ years of @@36@@ ended with the Great Plague of London @@SEP@@ years of @@37@@ ended with the Great Plague of London @@SEP@@ years of @@38@@ ended with the Great Plague of London @@SEP@@ years of @@39@@ ended with the Great Plague of London @@SEP@@ years of @@40@@ ended with the Great Plague of London @@SEP@@ years of @@41@@ ended with the Great Plague		False
ATIS_train_3776	what flights are available between baltimore and boston on august twelfth 	flights @@SEP@@ @@1@@ between baltimore @@SEP@@ @@2@@ and boston @@SEP@@ @@3@@ on august twelfth	flights @@SEP@@ @@1@@ between baltimore @@SEP@@ @@2@@ and boston @@SEP@@ @@3@@ on august twelfth	0.0	True
NLVR2_train_train-5490-2-0	If the birds in both images are diving into the water with their heads facing right.	birds @@SEP@@ the water @@SEP@@ @@1@@ diving into @@2@@ @@SEP@@ head of @@3@@ @@SEP@@ @@3@@ where @@4@@ is facing right @@SEP@@ images of @@5@@ @@SEP@@ number of @@6@@ @@SEP@@ if @@7@@ is equal to two	the right image @@SEP@@ birds of @@1@@ @@SEP@@ diving into @@2@@ @@SEP@@ number of @@3@@ @@SEP@@ if @@4@@ is diving into @@3@@	0.6197916666666667	False
NLVR2_train_train-5774-1-0	If the right image includes a person leading a llama toward the camera, and the left image includes multiple llamas wearing packs.	right image @@SEP@@ person in @@1@@ @@SEP@@ llama in @@1@@ @@SEP@@ @@2@@ that is leading @@3@@ toward the camera @@SEP@@ number of @@4@@ @@SEP@@ if @@5@@ is at least one @@SEP@@ left image @@SEP@@ llamas in @@7@@ @@SEP@@ packs in @@7@@ @@SEP@@ @@8@@ that are wearing @@9@@ @@SEP@@ number of @@10@@ @@SEP@@ if @@11@@ is at least two @@SEP@@ if both @@6@@ and @@12@@ are true	the right image @@SEP@@ the person leading a llama toward the camera @@SEP@@ the number of @@1@@ @@SEP@@ the number of @@2@@ @@SEP@@ the number of @@3@@ @@SEP@@ the number of @@4@@ @@SEP@@ the number of @@5@@ @@SEP@@ the number of @@6@@ @@SEP@@ the number of @@7@@ @@SEP@@ the number of @@8@@ @@SEP@@ the number of @@9@@ @@SEP@@ the number of @@10@@ @@SEP@@ the number of @@11@@ @@SEP@@ the number of @@12@@ @@SEP@@ the number of @@13@@ @@SEP@@ the number of @@14@@ @@SEP@@ the number of @@15@@ @@SEP@@ the number of @@16@@ @@SEP@@ the number of @@17@@ @@SEP@@ the number of @@18@@ @@SEP@@ the number of @@19@@ @@SEP@@ the number of @@20@@ @@SEP@@ the number of @@21@@ @@SEP@@ the number of @@22@@ @@SEP@@ the number of @@23@@ @@SEP@@ the number of @@24@@ @@SEP@@ the number of @@25@@ @@SEP@@ the number of @@26@@ @@SEP@@ the number of @@27@@ @@SEP@@ the number of @@28@@ @@SEP@@ the number of @@29@@ @@SEP@@ the number of @@30@@ @@SEP@@ the number of @@31@@ @@SEP@@ the number of @@32@@ @@SEP@@ the number of @@33@@ @@SEP@@ the number of @@34@@ @@SEP@@ the number of @@35@@ @@SEP@@ the number of @@36@@ @@SEP@@ the number of @@37@@ @@SEP@@ the number of @@38@@ @@SEP@@ the number of @@39@@ @@SEP@@ the number of @@40@@ @@SEP@@ the number of @@41@@ @@SEP@@ the number of @@42@@ @@SEP@@ the number of @@43@@ @@SEP@@ the number of @@44@@ @@SEP@@ the number of @@45@@ @@SEP@@ the number of @@46@@ @@SEP@@ the number of @@47@@ @@SEP@@ the number of @@48@@ @@SEP@@ the number of @@49@@ @@SEP@@ the number of @@50@@ @@SEP@@ the number of @@51@@ @@SEP@@ the number of @@52@@ @@SEP@@ the number of @@53@@ @@SEP@@ the number of @@54@@ @@SEP@@ the number of @@55@@ @@SEP@@ the number of @@56@@ @@SEP@@ the number of @@57@@ 60#)		False
CLEVR_train_12398	how many shiny material objects are there ?	shiny material objects @@SEP@@ number of @@1@@	shiny objects @@SEP@@ @@1@@ that are shiny @@SEP@@ number of @@2@@	0.5841269841269842	False
DROP_train_history_1736_96e96a1a-1a6f-44d7-8bd3-f1930c3e7430	By how many percentage points did the Greek GDP growth fall between 2003 and 2006?	the Greek GDP @@SEP@@ growths in percentages of @@1@@ @@SEP@@ @@2@@ in 2003 @@SEP@@ @@2@@ in 2006 @@SEP@@ the difference of @@4@@ and @@3@@	GDP growth @@SEP@@ @@1@@ in 2003 @@SEP@@ @@1@@ in 2006 @@SEP@@ the difference of @@3@@ and @@2@@	0.3563492063492063	False
DROP_train_nfl_1129_8bc39cdd-c355-4450-a395-6011587dca8f	How many interceptions did O'Sullivan throw?	O'Sullivan @@SEP@@ interceptions of @@1@@ @@SEP@@ number of @@2@@	O'Sullivan @@SEP@@ interceptions of @@1@@ @@SEP@@ number of @@2@@	0.0	True
CLEVR_train_6585	What shape is the object that is behind the purple cube?	purple cube @@SEP@@ object behind @@1@@ @@SEP@@ shape of @@2@@	the purple cube @@SEP@@ the object that is behind @@1@@ @@SEP@@ shape of @@2@@	0.08311688311688312	False
SPIDER_train_2179	Find the id and forenames of drivers who participated both the races with name Australian Grand Prix and the races with name Chinese Grand Prix?	races with the name Australian Grand Prix @@SEP@@ races with the name Chinese Grand Prix @@SEP@@ drivers who participated in both @@1@@ and @@2@@ @@SEP@@ ids of @@3@@ @@SEP@@ forenames of @@3@@ @@SEP@@ @@4@@ , @@5@@	drivers @@SEP@@ @@1@@ who participated in the Australian Grand Prix @@SEP@@ @@1@@ who participated in the Chinese Grand Prix @@SEP@@ @@1@@ of both @@2@@ and @@3@@ @@SEP@@ ids of @@4@@ @@SEP@@ forenames of @@4@@ @@SEP@@ @@5@@, @@6@@, @@8@@	0.48799019607843136	False
CWQ_train_WebQTrn-1880_0a522fd602641e4c7acb7870908615ed	What conditions did the person who had his work dedicated by the United States Congress suffer from?	person @@SEP@@ @@1@@ that had his work dedicated by the United States Congress @@SEP@@ conditions of @@2@@	the conditions that the person who had his work dedicated by the United States Congress suffered from @@SEP@@ @@1@@ conditions that @@2@@ suffered from @@SEP@@ @@2@@ conditions that @@3@@ suffered from	0.49985569985569983	False
CLEVR_train_2574	How many different colors do the spheres display?	the spheres @@SEP@@ the different colors that @@1@@ display @@SEP@@ the number of @@2@@	spheres @@SEP@@ the number of @@1@@ for each @@2@@ @@SEP@@ @@2@@ where @@3@@ is one	0.535930735930736	False
DROP_train_history_80_cc8fba7f-6008-40a0-8f71-32503fb3d00c	How many pounds did the ferry weigh?	the ferry @@SEP@@ pounds @@1@@ did weigh @@SEP@@ number of @@2@@	ferry @@SEP@@ pounds of @@1@@ @@SEP@@ @@2@@ ferry	0.29396825396825393	False
NLVR2_train_train-3833-2-1	If the warthogs in one image are next to a body of water.	warthogs @@SEP@@ body of water @@SEP@@ @@1@@ that are next to @@2@@ @@SEP@@ if @@3@@ is in one image	warthogs @@SEP@@ body of water @@SEP@@ @@1@@ that are next to @@2@@ @@SEP@@ if @@3@@ is in one image	0.0	True
CLEVR_train_1792	Are there more small objects that are either brown or matte than large objects?	small objects @@SEP@@ @@1@@ that are matte @@SEP@@ @@1@@ that are brown @@SEP@@ @@2@@ or @@3@@ @@SEP@@ number of @@4@@ @@SEP@@ large objects @@SEP@@ number of @@6@@ @@SEP@@ which is highest of @@5@@ , @@7@@	small objects @@SEP@@ @@1@@ that are brown @@SEP@@ @@2@@ that are matte @@SEP@@ @@3@@ that are small @@SEP@@ @@4@@ that are small @@SEP@@ @@5@@ that are small @@SEP@@ @@6@@ that are small @@SEP@@ @@7@@ that are small @@SEP@@ @@8@@ that are small @@SEP@@ @@9@@ that are small @@SEP@@ @@10@@ that are small @@SEP@@ @@11@@ that are small @@SEP@@ @@12@@ that are small @@SEP@@ @@13@@ that are small @@SEP@@ @@14@@ that are small @@SEP@@ @@15@@ that are small @@SEP@@ @@16@@ that are small @@SEP@@ @@17@@ that are small @@SEP@@ @@18@@ that are small @@SEP@@ @@19@@ that are small @@SEP@@ @@20@@ that are small @@SEP@@ @@21@@ that are small @@SEP@@ @@22@@ that are small @@SEP@@ @@23@@ that are small @@SEP@@ @@24@@ that are small @@SEP@@ @@25@@ that are small @@SEP@@ @@26@@ that are small @@SEP@@ @@27@@ that are small @@SEP@@ @@28@@ that are small @@SEP@@ @@29@@ that are small @@SEP@@ @@30@@ that are small @@SEP@@ @@31@@ that are small @@SEP@@ @@32@@ that are small @@SEP@@ @@33@@ that are small @@SEP@@ @@34@@ that are small @@SEP@@ @@35@@ that are small @@SEP@@ @@36@@ that are small @@SEP@@ @@37@@ that are small @@SEP@@ @@38@@ that are small @@SEP@@ @@39@@ that are small @@SEP@@ @@40@@ that are small @@SEP@@ @@41@@ that are small @@SEP@@ @@42@@ that are small @@SEP@@ @@43@@ that are small @@SEP@@ @@44@@ that are small @@SEP@@ @@45@@ that are small @@SEP@@ @@46@@ that are small @@SEP@@ @@47@@ that are small @@SEP@@ @@48@@ that are small @@SEP@@ @@49@@ that are small @@SEP@@ @@50@@ that are small @@SEP@@ @@51@@ that are small @@SEP@@ @@52@@ that are small @@SEP@@ @@53@@ that are small @@SEP@@ @@54@@ that are small @@SEP@@ @@55@@ that are small @@SEP@@ @@56@@ that are small @@SEP@@ @@57@@ that are small @@SEP@@ @@58@@ that are small @@SEP@@ @@59@@ that are small @@SEP@@ #		False
COMQA_train_cluster-1104-4	in the 50 states where is the tallest mountain and its name?	the 50 states @@SEP@@ mountains of @@1@@ @@SEP@@ height of @@2@@ @@SEP@@ @@2@@ where @@3@@ is highest @@SEP@@ where is @@4@@ @@SEP@@ name of @@4@@ @@SEP@@ @@5@@ , @@6@@	the 50 states @@SEP@@ mountains of @@1@@ @@SEP@@ height of @@2@@ @@SEP@@ @@2@@ where @@3@@ is highest @@SEP@@ where is @@4@@ @@SEP@@ name of @@4@@ @@SEP@@ @@5@@, @@6@@	0.0	True
SPIDER_train_805	Which month has the most happy hours?	months @@SEP@@ number of happy hours for each @@1@@ @@SEP@@ @@1@@ where @@2@@ is highest	the most happy hours @@SEP@@ months of @@1@@ @@SEP@@ the number of @@2@@ for each @@1@@ @@SEP@@ @@1@@ where @@3@@ is more than 2	0.48809523809523814	False
