id	question	gold	prediction	ged	normalized_exact_match
SPIDER_train_5443	What are the card numbers of members from Kentucky?	members @@SEP@@ @@1@@ from Kentucky @@SEP@@ card numbers of @@2@@	card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card numbers of @@1@@ @@SEP@@ card		False
SPIDER_train_2315	What are the countries of perpetrators? Show each country and the corresponding number of perpetrators there.	perpetrators @@SEP@@ countries of @@1@@ @@SEP@@ number of @@1@@ for each @@2@@ @@SEP@@ @@2@@ , @@3@@	countries @@SEP@@ perpetrators of @@1@@ @@SEP@@ number of @@2@@ for each @@1@@ @@SEP@@ @@1@@ where @@3@@ is highest @@SEP@@ @@1@@ where @@3@@ is lowest @@SEP@@ @@4@@, @@5@@	0.6368253968253968	False
CLEVR_train_6457	Are all of the large objects matte spheres?	large objects @@SEP@@ matte spheres @@SEP@@ are all of @@1@@ the same as @@2@@	objects @@SEP@@ @@1@@ that are large @@SEP@@ if all @@2@@ are matte	0.7366666666666667	False
DROP_train_history_2421_80b1587f-f90c-4076-b557-52a0c2d98fc1	Buy how many percentages did the number of people living in poverty go up from 2014 2015?	people @@SEP@@ @@1@@ living in poverty @@SEP@@ @@2@@ in 2014 @@SEP@@ @@2@@ in 2015 @@SEP@@ percentage of @@3@@ @@SEP@@ percentage of @@4@@ @@SEP@@ the difference of @@6@@ and @@5@@	the number of people living in poverty @@SEP@@ @@1@@ in 2014 @@SEP@@ @@1@@ in 2015 @@SEP@@ the difference of @@2@@ and @@3@@	0.6670829170829171	False
CLEVR_train_16126	Is everything to the right of the blue thing the same color?	the blue thing @@SEP@@ things @@SEP@@ @@2@@ that are to the right of @@1@@ @@SEP@@ the colors of @@3@@ @@SEP@@ if @@4@@ are the same	the blue thing @@SEP@@ @@1@@ that are the same @@SEP@@ @@2@@ that are the same @@SEP@@ the same @@SEP@@ the same @@SEP@@ if @@5@@ is the same	0.637037037037037	False
SPIDER_train_3793	"Find the number of students who have the word ""son"" in their personal names."	students @@SEP@@ personal names of @@1@@ @@SEP@@ @@1@@ where @@2@@ has son @@SEP@@ number of @@3@@	students @@SEP@@ @@1@@ where @@2@@ contain son @@SEP@@ number of @@2@@	0.5520833333333333	False
SPIDER_train_2101	What is the description of document type 'Paper'?	document types @@SEP@@ descriptions of @@1@@ @@SEP@@ @@2@@ where @@1@@ is 'Paper	document @@SEP@@ description of @@1@@ @@SEP@@ @@2@@	0.29259259259259257	False
CLEVR_train_922	how many objects are behind the blue thing?	blue thing @@SEP@@ objects besides @@1@@ @@SEP@@ @@2@@ behind @@1@@ @@SEP@@ number of @@3@@	objects @@SEP@@ @@1@@ that are behind @@2@@ @@SEP@@ number of @@3@@	0.42500000000000004	False
NLVR2_train_train-11075-1-1	If there are less than five birds in one of the pictures.	birds @@SEP@@ pictures @@SEP@@ number of @@1@@ for each @@2@@ @@SEP@@ @@2@@ where @@3@@ is lower than five @@SEP@@ number of @@4@@ @@SEP@@ if @@5@@ is equal to one	images @@SEP@@ birds in @@1@@ @@SEP@@ number of @@2@@ for each @@1@@ @@SEP@@ @@1@@ where @@3@@ is less than five @@SEP@@ number of @@4@@ @@SEP@@ if @@5@@ is equal to @@6@@	0.2508503401360544	False
DROP_train_nfl_567_66ebd016-9b39-4dd7-9300-67097070cf5e	How many total field goals were attempted, both made and missed?	field goals @@SEP@@ @@1@@ that were made @@SEP@@ @@1@@ that missed @@SEP@@ number of @@2@@ @@SEP@@ number of @@3@@ @@SEP@@ sum of @@4@@ and @@5@@	field goals @@SEP@@ number of @@1@@	0.8125	False
CLEVR_train_14192	what color is the non metallic cube	non metallic cube @@SEP@@ color of @@1@@	the non metallic cube @@SEP@@ the color of @@1@@	0.07407407407407411	False
NLVR2_train_train-5590-0-1	If there are more pillows in the image on the left than in the image on the right.	left image @@SEP@@ right image @@SEP@@ pillows of @@1@@ @@SEP@@ pillows of @@2@@ @@SEP@@ the number of @@3@@ @@SEP@@ the number of @@4@@ @@SEP@@ if @@5@@ is higher than @@6@@	the left image @@SEP@@ pillows in @@1@@ @@SEP@@ the number of @@2@@ @@SEP@@ if @@3@@ is higher than @@4@@ @@SEP@@ the number of @@1@@ @@SEP@@ difference of @@5@@ and @@6@@ @@SEP@@ if @@6@@ is higher than @@7@@	0.396126443001443	False
DROP_train_history_802_1ade1e27-a8a4-4839-81cb-12f27df8017d	How many years after Saint Jean de Brébeuf was beatified was he canonized as a saint in the Roman Catholic Church?	Saint Jean de Brébeuf was beatified @@SEP@@ he was canonized as a saint in the Roman Catholic Church @@SEP@@ year of @@1@@ @@SEP@@ year of @@2@@ @@SEP@@ difference of @@3@@ and @@4@@	Saint Jean de Brébeuf was beatified @@SEP@@ Saint Jean de Brébeuf was canonized @@SEP@@ year of @@1@@ @@SEP@@ year of @@2@@ @@SEP@@ year of @@3@@	0.2549707602339181	False
NLVR2_train_train-6474-1-1	If the left image contains one dog, a chocolate-brown spaniel with a leash extending from its neck.	left image @@SEP@@ dog in @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ if @@3@@ is equal to one @@SEP@@ @@2@@ that is a spaniel @@SEP@@ @@5@@ that is chocolate-brown @@SEP@@ leash in @@1@@ @@SEP@@ neck of @@6@@ @@SEP@@ if @@7@@ is extending from @@8@@ @@SEP@@ if both @@4@@ and @@9@@ are true	the image on the left @@SEP@@ the dog in @@1@@ @@SEP@@ the leash in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the leash in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in @@1@@ @@SEP@@ the chocolate-brown spaniel in #		False
DROP_train_history_569_338e9167-b002-486b-9a30-32c9f331627a	How many years was it between when the Tready of Edinburgh-Northampton was signed and when Edward II of England was deposed?	the Tready of Edinburgh-Northampton was signed @@SEP@@ Edward II of England was deposed @@SEP@@ year of @@1@@ @@SEP@@ year of @@2@@ @@SEP@@ difference of @@3@@ and @@4@@	the Tready of Edinburgh-Northampton @@SEP@@ the Edward II of England was deposed @@SEP@@ year of @@1@@ @@SEP@@ year of @@2@@ @@SEP@@ difference of @@3@@ and @@4@@	0.021296296296296296	False
ACADEMIC_train_120	return me the number of papers published in the VLDB conference before 2000 . 	VLDB conference @@SEP@@ papers published in @@1@@ @@SEP@@ @@2@@ before 2000 @@SEP@@ number of @@3@@	papers @@SEP@@ @@1@@ published in the VLDB conference @@SEP@@ number of @@2@@ before 2000	0.4714285714285714	False
COMQA_train_cluster-15-5	what is the name of the longest river in northern ireland?	northern ireland @@SEP@@ rivers of @@1@@ @@SEP@@ longness of @@2@@ @@SEP@@ @@2@@ where @@3@@ is highest @@SEP@@ name of @@4@@	northren ireland @@SEP@@ rivers of @@1@@ @@SEP@@ longest of @@2@@	0.5583333333333333	False
ATIS_train_1642	give me the lowest fare from atlanta to denver on may seventh please 	flights @@SEP@@ @@1@@ from atlanta @@SEP@@ @@2@@ to denver @@SEP@@ @@3@@ on may seventh @@SEP@@ fares of @@4@@ @@SEP@@ @@5@@ that is the lowest	flights @@SEP@@ @@1@@ from atlanta @@SEP@@ @@2@@ to denver @@SEP@@ @@3@@ that is lowest	0.41818181818181815	False
SPIDER_train_4454	Find the name of persons who are friends with Bob.	Bob @@SEP@@ friends of @@1@@ @@SEP@@ names of @@2@@	Bob @@SEP@@ friends of @@1@@ @@SEP@@ names of @@2@@	0.0	True
SPIDER_train_2431	What are the names of people who are shorter than average?	people @@SEP@@ height of @@1@@ @@SEP@@ average of @@2@@ @@SEP@@ @@1@@ where @@2@@ is less than @@3@@ @@SEP@@ names of @@4@@	people @@SEP@@ the average of @@1@@ @@SEP@@ @@1@@ where @@2@@ is shorter than @@3@@ @@SEP@@ @@2@@ or @@3@@ @@SEP@@ names of @@4@@	0.3506944444444445	False
NLVR2_train_train-9408-3-0	If the right image contains two convertible vehicles.	the right image @@SEP@@ convertible vehicles in @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ if @@3@@ is equal to two	convertible @@SEP@@ @@1@@ that are convertible @@SEP@@ @@2@@ that are convertible @@SEP@@ the number of @@3@@ @@SEP@@ if @@4@@ is equal to two	0.45044091710758377	False
CLEVR_train_989	Is there a shape that is the same as the green object?	objects @@SEP@@ @@1@@ that is green @@SEP@@ @@1@@ besides @@2@@ @@SEP@@ shape of @@2@@ @@SEP@@ shapes of @@3@@ @@SEP@@ @@3@@ where @@4@@ is the same as @@5@@ @@SEP@@ number of @@6@@ @@SEP@@ if @@7@@ is higher than zero	object @@SEP@@ @@1@@ that is green @@SEP@@ shape of @@2@@	0.7222222222222222	False
ATIS_train_33	i need a flight from baltimore to seattle 	flights @@SEP@@ @@1@@ from baltimore @@SEP@@ @@2@@ to seattle	flights @@SEP@@ @@1@@ from baltimore @@SEP@@ @@2@@ to seattle	0.0	True
SPIDER_train_2402	Please list support, consider, and oppose rates for each candidate in ascending order by unsure rate.	candidates @@SEP@@ support rates of @@1@@ @@SEP@@ consider rates of @@1@@ @@SEP@@ oppose rates of @@1@@ @@SEP@@ unsure rates of @@1@@ @@SEP@@ @@2@@ , @@3@@ , @@4@@ @@SEP@@ @@6@@ sorted by @@5@@ in ascending order	candidates @@SEP@@ support rates of @@1@@ @@SEP@@ consider rates of @@1@@ @@SEP@@ oppose rates of @@1@@ @@SEP@@ unsure rates of @@1@@ @@SEP@@ @@2@@, @@3@@, @@4@@ @@SEP@@ @@6@@ sorted by @@5@@ in ascending order	0.0	True
SPIDER_train_5169	Find the id of the product ordered the most often on invoices.	invoices @@SEP@@ products of @@1@@ @@SEP@@ number of @@1@@ for each @@2@@ @@SEP@@ @@2@@ where @@3@@ is the highest @@SEP@@ id of @@4@@	item @@SEP@@ @@1@@ on invoices @@SEP@@ @@2@@ that is most frequently ordered @@SEP@@ product ID of @@3@@	0.58642266824085	False
ATIS_train_568	what are the schedule of flights from boston to san francisco for august first 	flights @@SEP@@ @@1@@ from boston @@SEP@@ @@2@@ to san francisco @@SEP@@ @@3@@ on august first @@SEP@@ schedule of @@4@@	flights @@SEP@@ @@1@@ from boston to san francisco @@SEP@@ @@2@@ for august first @@SEP@@ the first @@3@@	0.40561167227833894	False
DROP_train_history_1979_155b8639-e059-4876-baff-e241dc97f59e	How many years after the general outbreaks of the plague in the Tudor dynasty and House of Stuart England began did it end with the Great Plague of London?	the general outbreaks of the plague in the Tudor dynasty and House of Stuart England @@SEP@@ it end with the Great Plague of London @@SEP@@ year of @@1@@ @@SEP@@ year of @@2@@ @@SEP@@ the difference of @@4@@ and @@3@@	the plague outbreak ended with the Great Plague of London @@SEP@@ years after @@1@@ @@SEP@@ years after @@2@@ that ended with @@1@@ @@SEP@@ years after @@3@@ that ended with @@2@@ @@SEP@@ years after @@4@@ that ended with @@3@@ @@SEP@@ years after @@5@@ that ended with @@4@@ @@SEP@@ years after @@6@@ that ended with @@5@@ @@SEP@@ years after @@7@@ that ended with @@6@@ @@SEP@@ years after @@8@@ that ended with @@7@@ @@SEP@@ years after @@9@@ that ended with @@8@@ @@SEP@@ years after @@10@@ that ended with @@9@@ @@SEP@@ years after @@11@@ that ended with @@10@@ @@SEP@@ years after @@12@@ that ended with @@11@@ @@SEP@@ years after @@13@@ that ended with @@12@@ @@SEP@@ years after @@14@@ that ended with @@13@@ @@SEP@@ years after @@15@@ that ended with @@14@@ @@SEP@@ years after @@16@@ that ended with @@15@@ @@SEP@@ years after @@17@@ that ended with @@16@@ @@SEP@@ years after @@18@@ that ended with @@17@@ @@SEP@@ years after @@19@@ that ended with @@18@@ @@SEP@@ years after @@20@@ that ended with @@19@@ @@SEP@@ years after @@21@@ that ended with @@20@@ @@SEP@@ years after @@22@@ that ended with @@21@@ @@SEP@@ years after @@23@@ that ended with @@22@@ @@SEP@@ years after @@24@@ that ended with @@23@@ @@SEP@@ years after @@25@@ that ended with @@24@@ @@SEP@@ years after @@26@@ that ended with @@25@@ @@SEP@@ years after @@27@@ that ended with @@26@@ @@SEP@@ years after @@28@@ that ended with @@27@@ @@SEP@@ years after @@29@@ that ended with @@26@@ @@SEP@@ years after @@30@@ that ended with @@27@@ @@SEP@@ years after @@29@@ that ended with @@28@@ @@SEP@@ years after @@30@@ that ended with @@29@@ @@SEP@@ years after @@30@@ that ended with @@28@@ @@SEP@@ years after @@29@@ that ended with @@28@@ @@SEP@@ years after @@30@@ that ended with @@29@@ @@SEP@@ years after @@30@@ that ended with @@28@@ @@SEP@@ years after @@29@@ that ended with @@28@@ @@SEP@@ years after @@30@@ that ended with @@28@@ @@SEP@@ years after @@29@@ that ended with @@28@@ @@SEP@@ years after @@30@@ that ended with @@28@@ @@SEP@@ years after @@29@@ that ended with @@28@@ @@SEP@@ years after @@30@@ that ended with @@28@@ @@SEP@@ years after @@29@@ that ended with @@28@@ @@SEP@@ years after @@30@@ that ended with @@28@@ @@SEP@@ years after @@29@@ that		False
ATIS_train_3776	what flights are available between baltimore and boston on august twelfth 	flights @@SEP@@ @@1@@ between baltimore @@SEP@@ @@2@@ and boston @@SEP@@ @@3@@ on august twelfth	flights @@SEP@@ @@1@@ between baltimore and boston @@SEP@@ @@2@@ on august twelfth	0.39365079365079364	False
NLVR2_train_train-5490-2-0	If the birds in both images are diving into the water with their heads facing right.	birds @@SEP@@ the water @@SEP@@ @@1@@ diving into @@2@@ @@SEP@@ head of @@3@@ @@SEP@@ @@3@@ where @@4@@ is facing right @@SEP@@ images of @@5@@ @@SEP@@ number of @@6@@ @@SEP@@ if @@7@@ is equal to two	the left image @@SEP@@ birds in @@1@@ @@SEP@@ @@2@@ that are diving into the water @@SEP@@ number of @@3@@ @@SEP@@ if @@4@@ is equal to two	0.6121482683982684	False
NLVR2_train_train-5774-1-0	If the right image includes a person leading a llama toward the camera, and the left image includes multiple llamas wearing packs.	right image @@SEP@@ person in @@1@@ @@SEP@@ llama in @@1@@ @@SEP@@ @@2@@ that is leading @@3@@ toward the camera @@SEP@@ number of @@4@@ @@SEP@@ if @@5@@ is at least one @@SEP@@ left image @@SEP@@ llamas in @@7@@ @@SEP@@ packs in @@7@@ @@SEP@@ @@8@@ that are wearing @@9@@ @@SEP@@ number of @@10@@ @@SEP@@ if @@11@@ is at least two @@SEP@@ if both @@6@@ and @@12@@ are true	the right image @@SEP@@ the person in @@1@@ @@SEP@@ the number of @@1@@ @@SEP@@ the number of @@2@@ @@SEP@@ the number of @@3@@ @@SEP@@ the number of @@4@@ @@SEP@@ if @@5@@ is equal to one @@SEP@@ if @@6@@ is equal to two @@SEP@@ if both @@7@@ and @@8@@ are true		False
CLEVR_train_12398	how many shiny material objects are there ?	shiny material objects @@SEP@@ number of @@1@@	material objects @@SEP@@ @@1@@ that are shiny @@SEP@@ the number of @@2@@	0.5841269841269842	True
DROP_train_history_1736_96e96a1a-1a6f-44d7-8bd3-f1930c3e7430	By how many percentage points did the Greek GDP growth fall between 2003 and 2006?	the Greek GDP @@SEP@@ growths in percentages of @@1@@ @@SEP@@ @@2@@ in 2003 @@SEP@@ @@2@@ in 2006 @@SEP@@ the difference of @@4@@ and @@3@@	GDP growth @@SEP@@ @@1@@ in 2003 @@SEP@@ @@1@@ in 2006 @@SEP@@ the difference of @@2@@ and @@3@@	0.34206349206349207	False
DROP_train_nfl_1129_8bc39cdd-c355-4450-a395-6011587dca8f	How many interceptions did O'Sullivan throw?	O'Sullivan @@SEP@@ interceptions of @@1@@ @@SEP@@ number of @@2@@	O'Sullivan @@SEP@@ interceptions of @@1@@ @@SEP@@ number of @@2@@	0.0	True
CLEVR_train_6585	What shape is the object that is behind the purple cube?	purple cube @@SEP@@ object behind @@1@@ @@SEP@@ shape of @@2@@	objects @@SEP@@ @@1@@ that is purple @@SEP@@ @@2@@ that is cube @@SEP@@ @@1@@ that is behind @@3@@ @@SEP@@ shape of @@4@@	0.635	False
SPIDER_train_2179	Find the id and forenames of drivers who participated both the races with name Australian Grand Prix and the races with name Chinese Grand Prix?	races with the name Australian Grand Prix @@SEP@@ races with the name Chinese Grand Prix @@SEP@@ drivers who participated in both @@1@@ and @@2@@ @@SEP@@ ids of @@3@@ @@SEP@@ forenames of @@3@@ @@SEP@@ @@4@@ , @@5@@	drivers @@SEP@@ @@1@@ who participated in the Australian Grand Prix @@SEP@@ @@1@@ who participated in the Chinese Grand Prix @@SEP@@ @@1@@ of both @@2@@ and @@3@@ @@SEP@@ ids of @@4@@ @@SEP@@ forenames of @@4@@ @@SEP@@ @@5@@, @@6@@	0.4177389705882353	False
CWQ_train_WebQTrn-1880_0a522fd602641e4c7acb7870908615ed	What conditions did the person who had his work dedicated by the United States Congress suffer from?	person @@SEP@@ @@1@@ that had his work dedicated by the United States Congress @@SEP@@ conditions of @@2@@	the United States Congress @@SEP@@ conditions of @@1@@ @@SEP@@ what suffered from @@2@@ @@SEP@@ @@3@@ after @@1@@	0.6431051587301587	False
CLEVR_train_2574	How many different colors do the spheres display?	the spheres @@SEP@@ the different colors that @@1@@ display @@SEP@@ the number of @@2@@	spheres @@SEP@@ number of different colors @@SEP@@ number of different colors	0.62	False
DROP_train_history_80_cc8fba7f-6008-40a0-8f71-32503fb3d00c	How many pounds did the ferry weigh?	the ferry @@SEP@@ pounds @@1@@ did weigh @@SEP@@ number of @@2@@	ferry @@SEP@@ pounds of @@1@@ @@SEP@@ @@1@@ where @@2@@ is highest @@SEP@@ @@2@@ where @@3@@ is highest @@SEP@@ @@4@@ where @@3@@ is highest @@SEP@@ @@5@@ where @@3@@ is highest @@SEP@@ @@6@@ where @@3@@ is highest @@SEP@@ @@7@@ where @@3@@ is highest @@SEP@@ @@8@@ where @@3@@ is highest @@SEP@@ @@9@@ where @@3@@ is highest @@SEP@@ @@10@@ where @@3@@ is highest @@SEP@@ @@11@@ where @@3@@ is highest @@SEP@@ @@12@@ where @@3@@ is highest @@SEP@@ @@13@@ where @@3@@ is highest @@SEP@@ @@14@@ where @@3@@ is highest @@SEP@@ @@15@@ where @@3@@ is highest @@SEP@@ @@16@@ where @@3@@ is highest @@SEP@@ @@17@@ where @@3@@ is highest @@SEP@@ @@18@@ where @@3@@ is highest @@SEP@@ @@19@@ where @@3@@ is highest @@SEP@@ @@20@@ where @@3@@ is highest @@SEP@@ @@21@@ where @@3@@ is highest @@SEP@@ @@22@@ where @@3@@ is highest @@SEP@@ @@23@@ where @@3@@ is highest @@SEP@@ @@24@@ where @@3@@ is highest @@SEP@@ @@25@@ where @@3@@ is highest @@SEP@@ @@26@@ where @@3@@ is highest @@SEP@@ @@27@@ where @@3@@ is highest @@SEP@@ @@28@@ where @@3@@ is highest @@SEP@@ @@29@@ where @@3@@ is highest @@SEP@@ @@30@@ where @@3@@ is highest @@SEP@@ @@31@@ where @@3@@ is highest @@SEP@@ @@32@@ where @@3@@ is highest @@SEP@@ @@33@@ where @@3@@ is highest @@SEP@@ @@34@@ where @@3@@ is highest @@SEP@@ @@35@@ where @@3@@ is highest @@SEP@@ @@36@@ where @@3@@ is highest @@SEP@@ @@37@@ where @@3@@ is highest @@SEP@@ @@38@@ where @@3@@ is highest @@SEP@@ @@39@@ where @@3@@ is highest @@SEP@@ @@40@@ where @@3@@ is highest @@SEP@@ @@41@@ where @@3@@ is highest @@SEP@@ @@42@@ where @@3@@ is highest @@SEP@@ @@43@@ where @@3@@ is highest @@SEP@@ @@44@@ where @@3@@ is highest @@SEP@@ @@45@@ where @@3@@ is highest @@SEP@@ @@46@@ where @@3@@ is highest @@SEP@@ @@47@@ where @@3@@ is highest @@SEP@@ @@48@@ where @@3@@ is highest @@SEP@@ @@49@@ where @@3@@ is highest @@SEP@@ @@50@@ where @@3@@ is highest 52	0.9757037037037037	False
NLVR2_train_train-3833-2-1	If the warthogs in one image are next to a body of water.	warthogs @@SEP@@ body of water @@SEP@@ @@1@@ that are next to @@2@@ @@SEP@@ if @@3@@ is in one image	warthogs @@SEP@@ water @@SEP@@ @@1@@ next to @@2@@ @@SEP@@ if @@3@@ are in one of the images	0.08928571428571429	False
CLEVR_train_1792	Are there more small objects that are either brown or matte than large objects?	small objects @@SEP@@ @@1@@ that are matte @@SEP@@ @@1@@ that are brown @@SEP@@ @@2@@ or @@3@@ @@SEP@@ number of @@4@@ @@SEP@@ large objects @@SEP@@ number of @@6@@ @@SEP@@ which is highest of @@5@@ , @@7@@	objects @@SEP@@ @@1@@ that are small @@SEP@@ @@2@@ that are brown @@SEP@@ @@2@@ that are matte @@SEP@@ number of @@3@@ @@SEP@@ number of @@4@@ @@SEP@@ which is more of @@5@@, @@6@@	0.38784722222222223	False
COMQA_train_cluster-1104-4	in the 50 states where is the tallest mountain and its name?	the 50 states @@SEP@@ mountains of @@1@@ @@SEP@@ height of @@2@@ @@SEP@@ @@2@@ where @@3@@ is highest @@SEP@@ where is @@4@@ @@SEP@@ name of @@4@@ @@SEP@@ @@5@@ , @@6@@	states @@SEP@@ mountains of @@1@@ @@SEP@@ height of @@2@@ @@SEP@@ @@1@@ where @@3@@ is highest @@SEP@@ @@2@@ where @@3@@ is highest @@SEP@@ @@4@@, @@5@@	0.5222222222222223	False
SPIDER_train_805	Which month has the most happy hours?	months @@SEP@@ number of happy hours for each @@1@@ @@SEP@@ @@1@@ where @@2@@ is highest	months @@SEP@@ number of @@1@@ for each @@2@@ @@SEP@@ the highest of @@2@@ @@SEP@@ @@1@@ where @@2@@ is @@3@@ @@SEP@@ @@4@@, @@3@@	0.5769230769230769	False
NLVR2_train_train-11645-0-0	If the left photo contains two cups full of dessert.	the left photo @@SEP@@ cups in @@1@@ @@SEP@@ dessert @@SEP@@ @@2@@ full of @@3@@ @@SEP@@ number of @@4@@ @@SEP@@ if @@5@@ is equal to two	the left image @@SEP@@ cups full of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ if @@3@@ is equal to two @@SEP@@ number of @@4@@ @@SEP@@ if @@5@@ is equal to two @@SEP@@ number of @@6@@ @@SEP@@ if @@7@@ is equal to one	0.538888888888889	False
CWQ_train_WebQTrn-3531_72cf301b99cc05fd52d411e67b13d02d	Of what form of cancer did the artist who had a tour named Natty Dread Tour die from?	artists @@SEP@@ @@1@@ who had a tour named Natty Dread Tour @@SEP@@ cancer that @@2@@ die from @@SEP@@ form of @@3@@	Natty Dread Tour @@SEP@@ the artist of @@1@@ @@SEP@@ the form of @@2@@	0.5114409400123686	False
DROP_train_history_336_7d5ccf6a-9a9a-4397-80ea-118bef423c46	Which three kings ruled Norway in quick succession in 1204?	Norway @@SEP@@ kings of @@1@@ @@SEP@@ @@2@@ that ruled in quick succession in 1204	the three kings @@SEP@@ kings of @@1@@ that ruled Norway in quick succession @@SEP@@ @@2@@ in 1204	0.295970695970696	False
CLEVR_train_1184	There is a large blue thing next to a small bronze globe, but the small globe to the north of the bronze globe is what color?	globe @@SEP@@ @@1@@ that is bronze @@SEP@@ @@1@@ that is small @@SEP@@ @@3@@ that is north of @@2@@ @@SEP@@ color of @@4@@	small bronze globe @@SEP@@ @@1@@ that is large @@SEP@@ @@2@@ that is bronze @@SEP@@ @@3@@ that is to the north of @@1@@ @@SEP@@ @@4@@ that is bronze @@SEP@@ @@5@@ that is to the north of @@1@@ @@SEP@@ color of @@6@@	0.6198046398046398	False
CLEVR_train_3501	Does the sphere match the color of either cube?	sphere @@SEP@@ cubes @@SEP@@ color of @@1@@ @@SEP@@ color of @@2@@ @@SEP@@ @@2@@ where @@4@@ is the same as @@3@@ @@SEP@@ number of @@5@@ @@SEP@@ if @@6@@ is higher than zero	spheres @@SEP@@ cubes @@SEP@@ color of @@1@@ @@SEP@@ color of @@2@@ @@SEP@@ @@1@@ where @@3@@ is the same as @@4@@ @@SEP@@ number of @@5@@ @@SEP@@ if @@6@@ is two	0.1547619047619048	False
COMQA_train_cluster-2116-2	who won 1960 presidential election?	the 1960 presidential election @@SEP@@ who won @@1@@	1960 presidential election @@SEP@@ who won @@1@@ @@SEP@@ @@2@@ in 1960 @@SEP@@ @@3@@	0.5873015873015872	False
DROP_train_nfl_2683_a4d7faa3-240b-42a9-93b1-2de0a51366a6	How many yards did the Packers win by?	the Packers @@SEP@@ yards by which @@1@@ win	the Packers @@SEP@@ yards win by of @@1@@	0.11111111111111112	False
